ano;codigo_escola;escola;endereco_bairro;endereco_logradouro;endereco_numero;rpa;ano_ensino;modalidade_ensino_codigo;serie_codigo;modalidade_ensino;serie;turma;turno;matricula;sexo;idade;situacao_codigo;situacao_nome
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;20028407;1;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;18075665;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;19601018;1;5;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;18818064;1;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;19134940;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;18637906;1;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;18611931;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;20020511;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;20027400;1;5;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;20073887;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;19868359;1;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;19005814;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;A;MANHÃ;19869630;2;5;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18629709;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18805094;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18051650;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;16603192;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18026630;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19013272;1;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18630162;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19009607;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;15063879;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18050140;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19000596;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19005458;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18135773;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18098843;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18815472;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18630790;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19030118;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18648550;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18630499;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;15682668;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;17044359;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19006314;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;15028380;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18691986;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19003633;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18628737;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;15073246;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;19014236;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;20687281;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;18628575;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;19997558;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;16097521;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17049660;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;20012578;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;18655238;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17692946;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;18145655;2;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17635233;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;19930569;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;16771737;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;20006594;1;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17690633;1;6;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;18630227;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;20692366;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;19932162;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;18076106;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;18630413;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17053293;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;18816320;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17630339;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;19828870;1;12;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;19036523;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18045197;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;16635256;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18052363;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17696089;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;16070151;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;16105150;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;16674758;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17633273;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17616212;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17638356;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17710022;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;13312103;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17711606;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17004403;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18609295;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;16122755;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17029970;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18155995;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17769590;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;16767969;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17073731;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;20687672;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17616123;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;20030754;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17012937;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17633869;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;14093162;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17034531;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;20738021;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19064870;2;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;18119239;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19109938;2;8;TR;TR DUR ANO FORA REDE
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;18082017;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17785910;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19925387;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;16756592;1;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;16619943;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;16108043;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;16765567;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17633834;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17638470;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17695651;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17070708;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19982739;1;7;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;18800394;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;16059824;1;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;15655024;2;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;16008014;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;15685799;1;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;14321661;2;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;17062500;2;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;18135749;1;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;18631843;2;10;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;17025265;1;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;17769523;2;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;17020980;1;8;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;15641597;2;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;18069398;1;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;16618904;2;9;TR;TR DUR ANO FORA REDE
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;20091400;1;9;AP;APROVADO
2020;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;3º ANO;1;2;ENSINO FUNDAMENTAL;3º ANO;A;MANHÃ;16604423;2;9;AP;APROVADO
