ano;codigo_escola;escola;endereco_bairro;endereco_logradouro;endereco_numero;rpa;ano_ensino;modalidade_ensino_codigo;serie_codigo;modalidade_ensino;serie;turma;turno;matricula;sexo;idade;situacao_codigo;situacao_nome
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;19930623;2;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21009007;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21000395;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20652119;2;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20683979;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21025258;1;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21097186;2;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20686463;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21007578;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20686315;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21016356;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21074054;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20649444;1;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20648782;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20686374;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20689772;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21004749;2;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20686633;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21071780;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21066892;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21071268;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;19852045;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;20650957;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;21086354;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;B;TARDE;16809092;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;20689373;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;20649541;1;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;18757545;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;20686692;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;20713207;1;5;TR;TR DUR ANO FORA REDE
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;20648880;2;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;19979797;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;21673063;1;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;21673101;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;GRUPO V;0;5;EDUCACAO INFANTIL;GRUPO V;C;MANHÃ;21691231;2;5;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19869630;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;20028954;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;20073887;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18611931;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19601220;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19655401;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19866917;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;20020511;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19868359;1;7;TR;TR DUR ANO FORA REDE
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19866240;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;20027400;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19883790;2;7;TR;TR DUR ANO FORA REDE
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18613152;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19869720;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19859406;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19869134;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19988354;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18818064;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19601018;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19134940;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19005814;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;20028407;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;19601158;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18075665;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;18637906;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;18694128;2;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;21697736;1;7;TR;TR DUR ANO FORA REDE
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;19013671;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;18619509;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;20083459;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;19600925;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;18039022;1;7;TR;TR DUR ANO FORA REDE
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;16601289;2;7;TA;TR DUR ANO P/REDE
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;19866852;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;19633033;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;21005575;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;16637984;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;18710107;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;20738340;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;17604974;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;19859384;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;21623546;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;21024197;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;21686165;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;16026772;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;19859317;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;21722579;1;6;RTF;RETIDO POR FALTA
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;18669808;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;B;MANHÃ;18802575;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21116679;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21138435;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21011818;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;19959419;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;18601871;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21122580;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21031037;1;6;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21116075;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;20058802;2;7;TR;TR DUR ANO FORA REDE
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;1º ANO;1;0;ENSINO FUNDAMENTAL;1º ANO;C;TARDE;21019460;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;19013272;1;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18691986;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;15063879;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18628737;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;19003633;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18630790;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18629709;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;19006314;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;16603192;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;15682668;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18648550;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18135773;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18050140;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18051650;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;19009607;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;19005458;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18026630;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;19000596;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18630499;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18630162;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;19030118;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18098843;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18805094;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;18815472;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17044359;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;15028380;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19932162;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;20692366;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;18145655;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;16771737;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17692946;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17630339;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;15073246;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;18628575;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17635233;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17049660;2;7;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;18630227;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19930569;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19997558;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19014236;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17053293;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;20687281;1;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19828870;1;13;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;19036523;2;8;AP;APROVADO
2021;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;S/N;6;2º ANO;1;1;ENSINO FUNDAMENTAL;2º ANO;B;TARDE;17690633;1;7;AP;APROVADO
